,Sales
502395,12683
268518,6034
295000,6515
222911,5242
642818,6602
191295,4776
154163,6745
406713,4257
197580,3984
922578,4093
836618,5272
829254,10431
386464,6366
109726,5313
831916,7880
207433,8683
565364,7362
934128,6511
899776,0
134824,4838
950808,0
976736,4378
955071,3138
377896,6075
838439,13764
463566,6473
717607,19745
99490,6381
976691,4155
975615,7576
573533,8067
980401,11055
900326,0
151630,8330
260021,7715
625415,6972
484939,8570
27099,7399
743346,0
836133,8223
364280,8614
302508,8225
258120,5948
373562,9235
489092,9150
506403,6885
905444,11548
36088,5632
555824,0
623459,4374
154701,9493
251212,5645
934648,10980
323412,6802
197123,0
333056,6458
818014,11037
15876,10402
207374,7087
738507,4270
576980,10906
463834,3305
394350,8649
843991,4493
415773,0
505185,4251
573684,9080
754554,4345
764365,3695
208375,8233
591086,5085
88224,8203
956334,3407
975237,8052
982806,8966
956248,3350
408494,7780
363295,6525
472973,8401
348891,0
818526,0
170043,4352
400912,3777
1005688,0
10878,0
722627,0
895118,0
440140,0
475014,5867
576332,0
719000,5270
917270,6240
939575,5962
853876,6025
542618,10379
810695,5791
919511,4379
313403,3047
56103,0
918108,6841
407419,4672
714298,10912
978379,5625
121557,6064
283803,7968
900577,5376
712244,5683
314209,0
709061,13172
720932,5747
291575,4134
654727,10706
464177,4222
834898,8155
413130,7485
2747,8459
962481,0
463403,4392
967201,8854
325758,8671
904554,3458
591084,4130
752496,0
24800,6961
292669,0
667525,11579
745219,0
899933,5206
614389,4511
299927,4291
90377,0
808403,9184
976202,8190
1015266,6959
484875,0
90299,4619
545014,7947
141657,7325
100964,8803
436930,7886
301098,0
871819,6887
271219,4667
896937,6875
956154,3243
791818,0
465715,5529
50252,6306
114306,5220
300362,4033
878285,0
767246,19950
624854,6894
197765,1798
497011,8634
1007791,0
48942,8069
635337,16355
384750,3970
682849,5712
423600,8009
886592,0
102420,6036
815760,9636
122417,7434
728174,8770
630003,9745
433381,6553
820887,8936
688419,0
884329,5225
148478,5531
825370,10377
505974,4741
180968,6775
669315,6875
855517,4156
589118,6211
13327,5349
837976,4274
752161,11275
971594,8972
663136,10519
151391,11823
45792,0
567876,6650
631243,7629
544635,4145
450811,8224
569714,5156
396197,3721
45816,8672
177349,7958
605799,0
707309,4411
119301,0
321169,4788
355031,11936
192781,0
215895,6129
831966,12071
343634,0
481298,8679
926727,6428
571020,0
453201,7025
309973,5758
140646,4789
671912,8838
512187,19741
980544,12333
867220,7063
23760,6067
85009,6200
572753,6756
558417,5827
135062,5341
495408,0
293133,8389
494377,1755
592847,8972
833943,0
662672,3462
327039,6718
228849,11479
146470,7272
644606,2969
365332,0
668252,0
300602,5114
10252,6526
917198,0
308510,4965
73500,6049
327804,0
98733,5614
910842,8091
431384,0
553766,1309
999407,7462
636964,0
195563,0
591346,0
491913,7405
926948,6567
895966,0
460393,7602
993086,13556
736366,6144
721488,5680
372116,4011
17102,8051
303184,7542
267224,3034
708734,2661
174665,5199
772441,0
180042,5304
398290,5858
548302,3624
994321,8461
14807,7876
475693,0
234519,6790
213369,10426
126523,8152
60745,6333
656970,13202
74214,14070
446372,8799
828803,4082
599424,0
496505,6893
436523,0
177094,4208
60034,6220
647392,4950
243310,3643
726252,3951
151998,0
350827,4433
410738,6328
908971,5836
7158,4129
550442,5174
101284,0
1011609,3961
629397,5511
488595,9794
428684,17596
800738,5460
50740,0
842612,5295
804154,5069
398972,3848
791467,11798
568539,0
908060,6965
402770,3465
271593,8060
668236,3164
257426,6730
161956,6086
787066,0
62840,7883
802187,7746
57805,0
323534,5309
283418,9277
543399,4472
561661,6830
964652,10095
536251,5405
18111,6196
239058,4156
502937,12176
798583,10425
198445,5855
827813,8243
233595,4646
191372,5042
73235,9678
863087,8634
403277,5603
70929,6092
356140,5322
545147,6491
27474,4504
110164,7505
730034,4198
593436,0
248720,2837
283950,6013
871455,3716
414266,8885
848787,5130
182244,6231
150635,12963
40136,2311
555823,6692
669196,3471
900766,5810
814506,0
942932,6553
993014,10279
647255,5205
590543,0
971284,4319
203470,4565
863404,8397
716283,0
363418,0
850198,7367
452258,0
165870,7716
517955,10029
307390,10033
61083,6611
608992,8135
809315,7964
696484,0
991664,6412
421012,5639
877488,3799
69919,4869
386516,7026
409056,9177
555760,4454
838668,8186
592424,0
748307,7416
375697,0
638489,5404
231683,5268
509584,1994
25549,5268
967150,10717
244851,8136
977234,8424
577618,10275
921577,0
120189,3320
795421,3492
240890,4910
926776,6130
73878,6110
151500,10652
372164,5354
161272,10871
164818,5754
887195,3542
673359,7071
479492,0
775980,4060
35917,3531
730617,6211
724012,2657
200327,6122
626236,7021
275656,5126
231582,7303
836730,4816
737047,17070
349118,18267
435081,5862
20065,3262
374837,9759
226171,3615
715102,5844
337445,4780
420057,3381
199140,0
626347,3092
559109,0
979477,0
913970,3594
992163,7493
533160,4109
581166,5855
916533,5880
90221,6280
439106,6383
384328,5718
519811,7536
431682,3796
382224,4345
632879,2487
416518,5170
148800,4256
784681,0
795642,0
825962,6921
1009996,2667
218310,5834
122460,5896
96089,10964
248336,12314
404185,9299
330442,5873
411906,3305
987513,4945
425402,4478
225278,7562
684629,3840
618296,9628
689894,3690
418323,11851
56654,10185
1006354,3934
164513,5870
615699,6678
104890,7545
647229,7729
135520,7104
70263,11028
557984,6498
115588,0
491567,8829
850564,8984
741062,10506
121743,4497
613170,4838
870787,5441
999153,4754
934754,0
471311,6551
741956,5339
600030,0
85845,6391
349306,19479
340234,10979
368395,6649
561538,12678
993965,5621
724511,0
1002527,6979
974346,12282
649834,4891
584155,3974
705121,5996
536437,4041
770786,11769
836570,0
470224,6861
102720,8606
192141,3260
597950,0
354356,12026
427580,7232
694134,0
310215,6646
241473,3229
542790,11681
52382,6791
31282,7667
587590,11196
379270,12417
991661,0
793800,0
929024,8642
972848,0
428460,15973
1015426,17478
55552,3188
293089,6101
886106,1503
749012,5451
524800,0
726457,6549
716883,11835
240484,4225
418743,6045
668933,3493
26239,6064
867791,6223
793525,6126
187577,2088
517008,3583
907930,4717
6860,7069
59234,4233
230694,3315
403147,6610
357328,7629
145639,0
470961,6196
685294,5879
105262,0
261227,5739
421585,2442
834501,3803
122254,7390
498199,8171
859745,0
480497,9391
593445,7759
28544,3851
343716,5183
60511,11805
680315,4254
777648,6128
62864,11092
203837,3889
912040,8638
174331,5012
481689,7993
672828,7054
948059,8556
510462,0
419319,2763
855738,6239
673670,7218
616890,6705
252545,6826
535190,10221
274854,4868
459184,6434
617886,12704
261944,5600
229724,9785
947746,7275
849239,0
322015,12108
44063,7303
375453,0
574623,0
913832,6581
143963,7986
976238,0
857433,4709
35120,3958
747784,5669
538973,5110
969448,0
669626,5231
78358,3260
250323,4511
768514,4070
982361,6105
799519,6525
443421,3084
536989,2651
673433,4705
396174,2829
189298,5554
957667,7253
555180,0
592797,8072
480102,0
214087,0
544580,0
219475,2413
312697,11340
766022,3539
211794,0
49142,5106
642281,4875
202275,9480
89206,6633
355182,0
321542,10768
798044,12164
120575,3144
306558,4083
376739,6080
841803,6161
545872,15190
980297,12567
208434,0
333917,0
353938,0
320942,4815
798428,6814
731318,0
980628,11060
71288,4321
72059,7392
746791,11778
140674,8828
616635,10204
830445,7620
732154,5623
111739,7103
225303,7703
662039,5339
696549,8832
535015,11236
969668,5191
992111,3488
421468,0
728794,6611
873936,0
844384,5258
122414,5361
677135,7557
886707,5922
206417,0
627619,5894
542515,15247
651053,5875
185105,0
678116,3174
849976,6794
323556,6643
202365,0
404509,10556
40698,3974
395554,10565
226986,5008
27422,0
510146,10358
893738,10396
218608,4704
860596,0
260235,6638
442675,6451
786668,2709
1014812,7744
527753,7702
658059,5032
1002936,5126
926420,3648
614044,6498
362912,6475
787506,4382
807174,6473
828557,6044
128122,6215
355193,13528
524764,9851
880300,3619
52160,11780
495338,0
234858,7739
551244,0
571414,0
204841,0
594272,5374
321609,11324
213237,6732
261522,5447
1006574,0
791388,6411
823754,5181
833536,6511
870437,3745
628370,3598
658250,8328
471250,6679
337221,7477
978215,8447
900588,4388
633764,0
625179,7270
257174,5517
410397,11004
502854,5848
445573,0
382734,0
38043,10788
500748,7200
940501,9712
997175,0
596968,3269
459058,7400
880024,5469
953238,1841
469179,9954
81219,3514
685992,0
799376,4891
32484,9257
866039,6732
831110,6319
607433,0
176459,4207
209710,3552
726627,6163
869181,7398
477929,7871
588080,6040
860278,8792
453782,7802
79624,2877
746395,10813
875727,5246
757229,8463
974095,4173
259287,4377
283291,6879
652808,0
46966,9024
355979,4536
65575,6604
723468,3040
176890,4765
321917,6378
911871,7580
687962,24922
621708,12374
904166,6862
445998,3043
872565,3820
1001776,6537
914579,6363
584052,8085
391568,7767
663750,8634
275347,4525
345388,3572
95396,3998
838127,7143
609706,4088
440096,7919
685807,0
300846,0
610863,7988
941186,4239
282992,0
96672,5594
245325,9130
611991,9074
4079,3338
90002,0
516975,4440
878010,15976
949118,4413
384249,12007
502507,6400
368,5372
801474,0
352142,0
1556,0
959524,6673
197181,4517
572787,4341
915038,4486
278693,3733
245968,6503
19435,4038
950733,8870
970977,4658
701291,5072
285481,3884
785826,7688
293793,6251
439334,9823
304034,3516
649455,0
951963,6570
492886,6007
726387,8483
618306,17016
494335,3464
144760,0
255665,4470
139612,7193
651628,8584
388900,7405
749821,5445
964265,6171
15316,0
942949,18291
241533,0
551849,7332
471179,6756
691910,8065
854350,6704
101543,8125
634219,0
715538,1361
308258,5779
378828,11038
686311,0
631708,10261
30699,6834
20290,6825
83336,4796
1005368,8442
490181,5423
272928,6413
836216,5723
852489,8750
887761,13986
312496,9185
858797,6730
173444,6455
196445,4492
858611,7336
228507,11213
559087,5480
602301,0
388572,4042
184296,0
531095,4327
568044,8895
66910,5841
420849,0
989185,10329
990168,4828
764930,7207
617072,5242
244001,6903
519127,4949
568578,6131
40340,4407
80734,5025
475934,0
366375,10907
65081,3470
473464,3902
359552,0
190972,10555
972248,11346
220893,6072
702974,2860
467246,20918
898253,5848
882692,7541
1004393,11723
454604,4518
859942,7648
1000858,7520
467617,10997
854463,10321
340729,5572
660030,0
627903,5580
286750,6879
718465,3879
5729,11017
749213,5686
784630,4871
588132,4854
615804,7083
297478,5583
43657,3031
674908,8729
218305,6006
274495,0
881164,0
60146,7017
231485,6921
612859,5709
331578,7667
846586,3791
6940,6890
817902,2610
277194,6574
866761,5978
250164,6751
444503,6790
742680,3074
983686,9611
405032,10903
114943,12955
110584,5024
856406,0
214711,0
465979,4974
547817,4816
638873,5059
164536,0
653296,9245
602380,5674
243608,6485
248187,5397
997071,10420
961592,0
30444,9035
245096,9981
112201,9798
64744,9798
581484,6013
294787,0
66007,7431
663460,12197
59226,4636
750340,0
529170,6717
105749,0
312266,9776
220763,9035
401934,5425
658392,5904
28697,0
902169,4340
462478,10146
42793,4882
973196,5897
874744,8931
281744,7378
754786,5078
178437,2489
2466,0
281378,14993
725916,3862
102714,6288
882958,2978
75038,4991
507968,4169
230406,3133
964526,8368
479128,0
64219,0
656105,5379
559141,10466
598273,3353
24489,6905
130310,8937
530617,6382
76345,0
723340,2470
458320,5130
104284,0
653763,3820
914752,0
827338,5564
697457,4081
445018,4966
1008855,0
689340,0
169071,6204
771454,5227
503859,7063
254882,6139
5812,4775
762530,1471
182978,0
975594,6980
383333,8622
683893,6873
559650,7749
676541,0
123394,0
463554,6810
1016573,0
334505,10446
49401,4091
416273,6434
355542,12749
530613,0
644138,0
792201,9160
913085,0
960984,6440
125894,6611
275732,7096
38924,5257
472563,5990
340706,6763
613936,6555
773950,0
400356,5330
244339,7280
904388,4904
927376,7491
135468,8649
364446,0
919593,4646
912421,4413
699490,0
316396,6914
77265,7236
975511,8956
195817,4995
41619,5469
101004,8205
633239,4383
771522,6102
280512,5433
907293,10416
728185,0
307485,5341
545885,6878
979959,12430
13939,9049
144564,0
313701,0
2538,5598
491392,12810
944579,3145
680481,6098
331722,0
250721,1867
659575,0
375052,9597
201926,8091
461904,6359
23382,5567
422642,4708
611325,7436
685958,7288
852917,0
516939,5795
351342,5210
94372,8938
628415,0
135667,5737
576836,5576
31951,10533
104437,8816
120293,3398
1013112,6245
866266,6024
566751,3480
1000044,3387
69886,0
330930,5109
489988,5109
282067,5324
586731,8306
379036,0
940629,6460
516570,4218
34713,3801
252634,8329
455805,0
798883,7560
222076,8663
206881,10430
723158,2434
752821,14818
63533,5674
793168,6860
75046,0
988411,8134
714692,9335
400975,3526
845707,5089
777541,0
452361,9169
436247,4163
81515,6861
30884,6053
484429,4962
449169,0
928965,9089
59958,6850
720413,5563
435809,5967
657076,8554
309434,4222
1012199,0
89869,3736
485291,11525
461100,7366
900781,0
49422,4779
474785,3317
413062,5642
746780,11180
534338,10719
332163,5801
985403,11260
811100,4814
409649,10671
995271,5873
534894,10751
135636,7179
205890,5453
547704,4162
191548,5252
579699,4994
110107,3076
118407,5131
637808,4436
404557,11424
265881,5064
408788,7641
774781,4319
189877,4877
435884,6150
154307,5619
99299,0
640740,13310
880920,4582
25575,4597
614066,7778
693819,0
598163,7339
617364,12981
524955,6735
272541,0
887152,0
808536,8616
419486,4568
20687,9281
935748,9971
636346,13803
326499,7562
22026,7926
215640,5674
462484,6205
16579,6688
80118,6890
438576,3824
865033,7112
889956,5037
803051,4436
92984,7834
781642,4710
33853,8417
328157,7651
84020,5344
699321,22496
494865,0
183388,6289
620828,14650
438167,3779
783841,0
855358,0
420460,0
93397,0
548120,4493
486886,5482
1016668,4009
183763,4571
302678,11251
304270,12938
119343,0
191250,6266
646882,5238
543397,3970
833713,5037
7082,0
60956,6316
380857,0
978626,0
428382,13332
470023,8382
70269,4892
752671,9995
402377,5619
936821,0
713143,6959
131577,7408
791222,11802
324969,6304
803576,5981
634347,13921
693785,3447
755076,7576
131695,8660
100147,5092
266925,7766
653657,8587
384585,4951
709411,9930
467890,18134
291858,7111
687108,10880
437878,0
862812,9773
326781,14688
340582,3616
307089,12553
285371,5695
860934,4020
562716,7155
320837,5025
344857,0
59010,3414
796213,0
458298,8194
899429,7398
206193,0
977597,5963
991333,3917
419617,1554
360061,2417
46752,6655
269049,5618
280356,5714
329804,0
860075,8251
896437,8810
979008,0
957032,5887
579097,0
729609,0
929793,9513
549205,4515
393012,14853
131335,8428
942936,0
811291,6302
532718,4215
518144,5134
656509,8146
726668,8059
265133,0
807111,8772
207564,11882
713708,13734
891678,6997
98551,7396
634025,5629
954105,10226
752260,8433
815579,7616
948040,0
214933,5204
356277,9112
325724,12595
569065,4707
470530,5914
194303,4227
292076,5636
43127,2755
665687,10970
989589,6287
202156,9341
565640,7607
632476,7135
463028,5029
998111,4104
1042,5032
312258,4666
547124,0
292300,5411
646682,2750
1000960,8536
5520,0
384251,8790
647044,0
705824,10630
513249,7773
769261,0
980247,8918
274966,7164
569451,10398
185217,0
1012109,2695
744150,21742
135450,11385
609351,3690
298323,4317
26539,6457
601529,5863
230319,3424
481589,15672
672960,8539
1005062,6846
115349,5869
897559,7960
667829,0
853720,0
329031,7590
512318,20035
203483,4553
724344,0
357013,6107
373121,3992
807467,6061
71476,0
743925,13705
457804,8670
362327,5867
754492,8029
603307,4860
225594,4735
911684,6464
390988,4581
1003200,0
598586,8774
657420,6299
733907,0
316984,0
484317,3824
106944,10939
986039,5074
770270,0
730472,3933
206942,0
117917,6051
899195,4244
479924,11206
178538,2110
455645,8750
480996,7751
76853,10110
201890,4737
891103,6634
716997,0
589119,7608
946965,0
196714,4863
417873,10380
738602,7462
727002,9047
91504,9761
890743,7622
723475,2916
612209,8622
412078,5735
777885,5910
858692,5091
915825,5564
342587,5983
653749,5484
664640,7352
300373,6202
243638,5415
427836,12417
362390,3685
996764,0
174700,3909
507284,2795
737280,8874
196785,4681
877939,11239
825000,9753
536368,0
681194,4383
821703,4558
85416,6069
485928,13245
857218,3975
353757,7922
582443,9206
348495,0
99159,0
935011,6037
826288,7261
805115,4926
724856,5601
782185,9749
557205,6202
307932,4440
966897,7376
553197,2872
399408,11712
6220,8171
958796,6091
407228,5008
855959,5789
332513,4474
634329,10008
194247,6510
751896,7746
633227,8758
928239,0
239500,0
249393,3628
857071,4215
636976,8745
216204,5832
242420,10312
803368,4222
601341,0
620716,11340
260699,5034
13804,5017
702464,3682
235935,6599
206909,10530
614530,4422
458992,6397
888795,11737
697213,6939
930410,10839
329173,14387
510890,6258
15257,0
866693,5166
517508,0
532699,5112
1005685,4651
26551,5900
436784,9813
129139,4414
188918,5820
264126,7054
269136,9405
366007,5913
293337,9446
388827,5020
262450,7684
578173,2851
163852,10987
235350,9753
38410,10497
457587,8239
855804,4717
60402,8627
423840,8774
118840,5544
522067,3248
681706,7939
239973,7912
327569,5850
284033,4550
464785,0
923831,2041
749170,11720
730648,7683
728649,4849
550384,6109
568256,4423
332205,5923
488228,0
826776,0
366543,5314
536732,5824
549755,5931
920227,3398
490268,5413
408867,8590
904380,6480
834065,3894
613915,5139
813582,6421
159202,4359
708798,7005
144176,6723
444523,4689
118677,3685
550892,10884
347081,9316
971674,12618
671491,9694
490263,3753
234015,0
611725,7473
477002,16852
742685,4922
195376,7021
73375,0
433609,7972
494186,5496
143831,13353
729535,5480
907857,4958
839999,7882
477779,7559
489473,5363
773526,10860
883156,2781
112,3549
824735,9462
469537,0
456335,3616
448648,6484
69928,0
402577,2639
88316,0
209947,3149
791244,9023
57635,8093
748472,7656
878730,0
760018,0
484908,12402
1002206,6137
811770,6240
953439,6915
754754,5024
31624,12795
581011,5749
25250,8816
764861,6435
290739,18994
238627,4043
909071,3324
287658,0
316692,10739
276822,4369
270171,8445
609453,0
830429,6210
63763,9471
929176,6903
83935,0
96401,8541
403556,3799
59178,7026
663263,13004
194362,0
672256,15906
586663,7303
849119,0
367755,0
583457,4378
400458,6543
990517,5515
344116,8123
416611,3677
732725,4588
759539,5293
322409,8320
689439,4636
456677,7090
613629,11367
592567,5741
156912,7676
716638,11915
527982,0
19960,5233
771268,0
981955,5299
374652,0
777767,5818
987437,6762
520287,0
280269,7518
510419,22680
723165,2517
87341,6433
853952,9598
323370,9347
300357,2218
839444,8622
643690,6894
714687,7864
149274,4366
118457,0
222762,6012
291633,4179
56933,0
510964,4072
71435,4564
836255,0
508358,3285
766320,4239
661036,4990
551786,2848
208967,3328
840164,5029
429717,0
55862,8032
379832,4983
767227,14575
107623,7190
566026,8087
831356,10775
375432,11831
640144,0
798097,0
426429,11879
249288,3760
1004094,7633
612694,5857
805511,4777
199856,6093
156904,4934
350956,9097
100220,0
693804,3865
969112,0
832962,8973
16905,7400
934189,6849
135298,12169
10220,6355
518854,5287
200418,5979
300837,5947
637459,4758
580616,0
854351,7368
105088,6112
1000924,8963
970347,0
76038,15205
519754,5722
342040,8455
900993,3542
212578,7834
931498,7719
762342,5666
92323,5393
327606,6533
5419,5685
643832,9257
245591,8600
997587,4616
486493,0
702189,4924
507490,3821
618248,8255
654141,6002
604808,0
733612,5193
896573,4241
435524,6525
630839,7134
1004071,8971
484689,9474
295257,0
34165,5255
441345,0
20902,7149
586789,8056
11182,9884
149189,5599
104500,11268
575638,8742
54383,7519
870731,3477
172694,6738
43849,4566
961309,3467
327275,10642
71667,4288
378052,0
909840,3999
75729,4107
486554,9303
683464,0
832501,12335
454413,0
520766,0
717245,21997
965468,9854
285081,5919
924544,13968
478398,8758
179175,0
868401,7239
75300,4062
630087,4969
536846,3443
676525,4457
464151,5103
320217,6539
793390,6293
509547,5134
445584,3592
892563,4233
623357,4571
973971,6448
729202,7200
632173,5558
156137,8054
414001,0
656935,10856
702964,3558
283692,11375
755188,9424
86999,5518
958592,9893
716081,3262
13906,5888
421554,4750
351330,0
4090,3869
97000,10339
82138,7710
190120,3434
996255,11485
428991,9934
449688,0
350128,5148
240432,5190
566297,6236
351170,6621
32022,12461
710540,0
569548,4855
545002,6747
975937,6263
888965,5038
548405,3952
856934,4043
548201,5034
138741,5045
873777,6484
111462,3328
292973,8923
301698,1415
438436,5823
56453,0
835686,5157
440575,5422
182703,4800
1010698,6717
824772,15114
986022,5385
702419,4416
473457,4764
702001,8088
50305,10205
94282,10255
465005,7320
248162,0
584725,0
876157,6257
337504,5748
530536,0
482401,8735
981304,7087
97085,7977
510753,0
826917,1782
507507,5021
611912,10267
906102,2127
771828,0
85793,6370
806590,7019
956621,3863
447579,7355
667565,13137
240656,5107
545910,12451
292599,0
461351,5407
187185,0
257097,5710
947379,7668
712712,5700
305068,11821
11458,5924
181504,3859
449705,0
408217,5778
625780,7437
344357,7104
217941,3635
376642,6091
96152,10211
338848,12856
679773,9131
942522,10780
70987,4242
885714,1453
25659,5211
447161,0
160539,0
307947,3459
149696,4494
1000528,12609
394214,2214
476833,16455
574386,2703
307452,6747
448160,6181
467776,14456
4228,0
342941,0
947774,8692
725770,6363
308086,5722
40837,2930
966910,5100
659593,3941
628367,4218
181184,3539
256208,2642
268198,6920
900921,0
775450,3853
522187,2543
327223,7326
993668,0
795280,2930
429386,0
168904,7656
335162,10415
56959,8284
772675,4628
421853,6328
488878,11937
569051,4257
564930,8682
1014509,6013
930405,0
263006,10371
716040,5373
63850,4401
503980,6734
301980,0
739587,0
484626,10740
617796,0
752163,13796
799417,0
653298,0
501774,6494
912670,4540
407625,3961
916138,5231
59842,7540
218918,7314
208295,6948
961376,8141
533676,8242
642888,4876
289435,7698
924744,0
932529,4903
598300,0
894375,8608
955,3417
297063,9740
60617,0
92272,10249
321277,4970
1009976,0
467475,16843
678339,0
412014,6328
734131,0
998274,3051
542539,19811
916669,0
47041,6224
803003,3812
33780,8473
774804,5827
448169,6814
807559,7380
166640,8564
506992,4953
546,4906
864909,5290
649218,5237
185783,0
738813,0
776621,3648
578237,6381
962020,7187
904460,5357
913499,6159
374122,9704
660206,12871
429128,15199
693450,3804
31076,0
693830,2950
802150,0
677200,10626
716637,11238
3515,10610
108654,5785
290915,14789
899942,9556
734983,10384
662759,4994
696584,8538
761088,7689
340836,6139
858206,7157
305823,9817
953330,6650
926445,7653
980890,4200
645195,9434
270962,10402
671235,3582
221714,8289
604069,0
1001139,6584
569934,4454
971617,10088
227497,15503
924375,13955
465042,7398
195238,7342
269829,7632
13042,5143
26540,7034
242329,9368
358274,0
410736,6606
206425,7829
419775,4613
85155,5957
22102,14639
874121,7147
274168,5460
238257,21527
685417,14212
987266,4030
565087,8221
359351,8918
894415,5567
768067,0
12685,4868
729673,3617
561226,7461
790646,11696
754497,5701
204588,5560
700953,5131
357719,7447
577096,8593
687965,16343
605166,3524
329444,10059
609659,3999
842066,7113
545094,7194
856134,6594
235534,6076
945876,5397
206814,7924
252829,6415
1742,4663
107720,9499
467635,17256
509146,4825
839126,5989
42288,8746
165838,5303
961427,0
409142,9711
560590,0
356971,0
307401,7481
92350,0
195970,5627
884655,0
225814,3978
779644,7397
190544,15061
968795,5206
650062,3314
507776,0
253754,6653
23535,0
811271,4646
678142,13236
482650,4967
804934,0
956648,3250
186905,0
534050,11845
972051,14537
250515,5123
427390,0
291925,9391
495280,17726
639901,3488
654814,8256
447148,8518
15616,6608
656512,9770
364608,4894
381512,5557
781720,4902
127920,4227
120640,6646
557060,6983
926293,3655
352158,6407
743735,0
104872,5308
682493,8144
56001,6525
1002701,7252
243120,4592
368588,4502
108405,6396
830967,6975
491853,12739
406516,4758
627866,4986
212913,6295
870049,0
511363,7726
401071,4159
600299,4786
15737,6093
129634,8660
484352,6595
755408,6283
853545,0
128384,5916
525979,4233
340839,7278
928123,14893
337418,4179
472302,6075
732618,3709
440066,6275
1003682,8027
938703,3138
381665,5247
199031,7193
496352,10878
959701,7238
565512,7934
332842,0
420965,5171
570778,7245
268313,7686
903034,6385
600294,9358
43525,4600
25609,3087
504931,0
368924,3955
800764,6000
844895,9992
819401,4666
159264,0
941299,8769
127771,3765
439571,8401
817013,3513
1005006,6616
273783,5711
469220,10572
508872,0
317740,5924
320156,5966
958534,7539
543191,4637
661063,0
142266,6369
349271,14748
201111,4724
584590,0
135342,8816
823731,6456
771980,7475
475045,4983
35461,8264
106199,4917
124419,8763
145234,8171
493390,6602
221447,0
247886,4739
725585,4858
80166,9620
941812,0
519889,0
61881,0
221321,3082
496302,8905
145728,8522
895344,6000
752374,7625
757732,4501
322516,12510
833501,7180
872586,4599
731261,9536
1007923,3053
903875,7699
254883,4574
611786,8964
678306,7792
643460,12575
140998,4900
2858,11692
848356,4022
35056,0
643948,0
560221,7190
880541,0
803712,0
424317,8345
215510,6778
263492,11358
518530,0
530374,10032
210155,0
376844,5748
615825,6118
957432,8220
163641,4758
259612,4100
832150,10456
871046,4070
287619,4297
392049,9947
216580,4074
999451,6997
258054,6099
689174,5709
471897,3874
703756,6948
1003678,5942
139296,6999
749749,0
18756,6112
147801,7962
470527,4885
194053,4727
100361,3868
69065,8519
526180,4634
4364,5048
316115,7752
504622,5100
274165,3927
707491,6017
639159,5770
79338,9316
572979,0
980214,10210
420623,2940
713255,4815
385582,10685
27685,5790
484239,5377
711050,5672
837495,6761
33732,0
877315,13478
486383,12411
856293,11102
943111,0
549419,0
123460,3828
665872,5795
107962,6735
930276,11079
858382,5442
841264,5380
695680,4198
753924,0
603450,6330
825825,5806
270784,4210
503444,9912
69622,12311
123386,6803
84027,5504
818876,3961
758318,7093
997126,0
970715,7274
492103,8862
539181,4572
809555,5194
112202,13567
496228,8173
252343,0
884345,4465
895766,8016
69153,8426
622765,7464
740117,5149
972210,10856
323983,5788
236058,0
124781,7445
635283,17197
631665,0
263630,7233
124354,8772
200952,3903
237772,16126
604828,3539
555687,4419
780201,5435
400522,4717
490845,4296
640928,10000
894900,11592
515697,0
317905,0
712136,3994
734209,5470
225986,4132
449873,0
210259,2952
707057,3758
225469,5594
640011,0
823298,0
279303,7572
738240,6832
133861,0
267301,4326
402089,5672
384510,4712
650513,5049
254973,5417
460435,0
438433,6654
578075,3366
965395,13586
176181,12212
86352,9508
1004925,6416
211221,9947
752812,12887
509536,5735
893362,5512
823245,5222
470125,7483
149629,5801
474880,4500
135567,12128
273894,4928
380233,6311
851449,4669
314686,4912
637217,0
640423,0
164851,0
182576,6271
785765,8845
374344,6790
869220,6576
484079,5899
345232,4930
665075,7629
34491,10019
147615,6345
100797,8307
564752,0
339106,7466
878680,16713
388133,4040
876841,5064
570397,10801
776662,9027
590843,0
394665,6661
314388,6213
195509,4324
391197,0
747122,10070
474597,6524
781383,0
51291,7713
565502,8128
11080,11294
12215,3892
57019,11052
194430,11144
932591,5439
484980,0
738527,3480
310925,8129
628817,4782
413982,5522
806910,5140
261498,0
954212,8802
895885,8176
511104,4638
781305,4904
396948,4211
524193,3398
615150,11707
108261,5166
595608,2615
30817,0
458317,5376
350279,10484
910778,8512
247711,7988
395741,3674
157327,6325
721632,6054
921103,0
711824,7415
129047,3145
501152,5479
587096,13301
418377,6359
950631,7577
110885,7072
41632,0
464703,6709
596056,10030
540874,11283
400792,0
955399,0
673299,7003
152361,11462
128789,5371
833441,6597
26083,7843
919367,3957
602367,0
436651,12346
167846,4794
767332,13185
375851,0
800579,10165
314235,6470
655616,5882
66492,2523
195121,9175
221409,5013
811093,3696
21623,0
107985,4611
146966,0
977062,4457
1004960,6960
345923,10676
678036,8471
777312,8795
291328,0
468759,4921
132728,8484
697944,6930
580405,8604
427298,5366
384041,14070
25917,10125
546279,7143
16194,8738
126748,9324
934895,6316
105980,3544
216738,5631
795088,9215
48549,8767
281060,6172
16163,10024
235385,14196
123622,0
470106,8559
711391,5450
351150,9822
600227,3227
301397,1730
789092,6656
604493,0
523468,7971
189459,2154
110944,7584
550749,0
44117,6512
690636,0
184838,6747
643306,10005
723811,7797
749796,6460
772980,0
587890,9774
788087,9264
679882,8192
28806,3012
125432,7640
149598,7732
474526,3409
694072,4149
387537,4751
959432,4845
244431,7743
953157,9028
466834,5701
511031,5297
115013,8257
462144,19125
147805,6575
270301,8881
