,Sales
942247,10399
768013,10585
563336,4190
430053,0
363615,6151
398388,4049
804082,7231
555036,5425
214736,3939
103287,5893
904037,5513
373911,8072
870675,4989
991385,0
225861,5316
302070,4654
681423,4949
307349,0
966829,7180
981187,2509
599531,5353
848575,8516
348722,15308
488677,5655
768782,5256
203401,7057
459691,5794
345853,17443
96277,7858
530820,6363
992106,1955
329117,12910
291847,6364
248991,4131
324892,6123
585417,5945
796956,3925
1001679,7462
152869,10829
806865,0
15695,7583
811200,4043
130085,6225
907261,8374
8378,4779
862800,8301
3151,8070
173629,4678
919422,0
871911,7000
672736,7239
605021,4836
995477,9018
144152,5293
74916,3717
596796,6064
292007,5035
774412,5205
254192,5831
364075,4471
786229,0
24540,0
641284,10861
384698,3619
138267,6768
221770,7976
175628,12580
745803,9418
330540,0
866539,7930
238259,20043
870243,3772
645934,0
209625,0
5185,3350
290316,0
711311,2220
979567,7084
589601,0
896796,0
634452,11979
570501,7661
9476,7661
332978,4472
647445,7713
781052,6144
504486,7398
568552,11758
980536,11678
836218,4934
382957,7223
638617,7063
928340,11674
93467,0
536762,6334
328230,6385
973139,4540
139910,0
42440,11958
240724,0
179513,7581
903380,0
342935,6787
83997,0
866307,8486
323927,7423
422452,4289
456866,6076
861054,3544
1017129,6066
1002438,6660
344900,3595
562628,0
651541,5319
197661,0
136790,0
90610,7563
97855,0
682200,3813
210348,2525
796717,0
861324,3871
614406,3316
133746,10677
626534,3964
327567,6056
101269,6008
960107,0
745484,6916
100453,4476
37414,0
953033,6549
72705,0
711433,0
529561,5910
11517,0
829653,7769
486959,5661
617902,8127
486556,0
488218,7997
447107,0
949624,3404
733983,5035
974872,0
896712,0
960924,3483
1013239,0
937628,2256
841627,3983
517665,5309
386197,8895
95117,5904
663240,10967
130251,0
199316,3709
420638,4610
629486,0
105248,5824
763242,8729
210296,2910
508195,3603
27660,0
556630,3120
517710,3624
618467,8997
66668,4264
523890,3693
350119,12986
124013,9903
661880,3067
351892,10019
951701,0
993502,8397
970889,3815
496041,14740
418875,7317
474220,2858
3274,10880
609113,4503
832970,11584
896140,9570
5921,11121
763807,0
837818,4228
213551,6347
970751,7323
1003401,7245
973259,5974
853322,6542
219759,3490
386251,5650
156989,6796
11951,0
963869,0
632225,7263
133777,0
963863,0
182862,0
863872,6270
940282,3681
740073,6251
825188,7999
1015350,23004
364268,10147
779733,8286
737101,0
732186,4576
830622,0
1012671,3782
546999,5961
309560,4663
9120,0
127534,4052
556414,3430
864468,4496
87044,4615
709035,3662
374695,8703
332664,6920
325517,13414
597410,0
865105,5111
40199,3788
855941,7810
228007,21722
736548,10409
814403,11461
180670,0
390319,6239
663420,0
562952,5670
501329,6437
272862,7193
825754,8346
295552,4399
871970,6651
543676,0
412093,4810
981776,5191
622873,7052
517171,6107
786146,6241
263251,6932
767432,11947
264616,5200
62426,9591
126672,0
186105,6965
805086,3971
930253,7484
322771,9177
930594,0
176261,0
809586,0
241741,7087
335123,12728
124137,7950
291913,0
816068,0
502799,9250
818286,7982
958265,0
472195,0
560376,8030
589514,0
147033,7479
996565,6330
584686,3612
707118,4469
777034,10411
729683,4005
302061,0
626018,3122
120266,3765
339653,0
619763,5103
530560,6964
659447,5027
699948,14941
871877,0
355187,9734
338761,8725
295118,4377
485433,7922
716842,11958
385814,10061
390231,5360
828094,0
366895,6407
451113,0
998185,4442
560610,13791
71635,7425
808567,0
238437,4759
528396,10154
792065,4436
923042,3164
975936,5740
870744,4431
98801,5881
231797,7361
174865,4995
380608,0
819377,0
602178,0
221587,0
259599,3976
196651,5925
988176,5199
543674,4161
30466,0
990740,10510
193404,11817
698238,4857
141475,6669
28030,5458
316912,9488
783973,0
87729,4698
843772,8625
151670,6248
767516,7375
169654,3357
52341,14056
202099,0
473409,5949
569581,6462
206982,12628
485713,7703
944525,6726
99558,4910
69577,6427
111402,3855
578271,3160
916100,5308
986010,5098
417582,5149
19563,5032
855136,7602
411510,7546
468925,5817
479976,0
791430,6865
269898,11154
506053,0
793369,4824
937180,3213
426228,14191
653110,5353
810716,3126
363661,5515
638140,6584
371092,4242
466817,6244
859435,9037
806921,0
93120,0
915074,0
283760,4692
651332,7604
951002,5830
117882,7379
994417,7113
368478,4736
719290,6264
584941,3048
563709,7147
197092,7666
947485,8211
824048,0
645087,0
172763,14816
369856,0
901235,5865
735066,0
264099,13163
974503,5960
883781,1129
270612,8740
848851,8066
289859,12861
220781,4241
412406,6644
403437,4305
95846,15269
788389,0
289033,9704
968323,5098
801874,5937
350866,6024
451755,5598
697332,7506
42518,0
514257,5589
485913,10174
993477,9123
164171,7316
972996,4668
844530,5989
937581,5169
281971,5295
674203,6753
171504,8713
143032,0
333038,0
106492,3940
717508,14576
924690,13596
645620,3936
432002,6853
355807,9944
195742,6315
992802,7716
979020,5421
534369,20116
491514,0
716188,9629
557213,4781
164309,6499
359456,10344
460577,2903
935684,7705
50962,7263
375465,8787
587437,8238
862470,11805
286522,0
72792,0
326474,0
925943,4233
824038,5535
547767,5202
493736,5931
803143,2807
496408,10748
682907,0
216916,4210
562504,7774
963002,3444
420689,6405
126154,7779
116144,6249
750352,6436
975124,0
415937,5636
349660,6917
78619,0
56814,0
790865,6971
604003,4365
632495,0
502449,5554
570358,5475
421580,4839
273251,5966
192183,7264
321472,3272
37594,7681
719781,0
455291,3882
503613,5945
170792,7715
426477,12997
470495,0
955380,7138
731054,6920
529976,4153
825202,9937
415635,6261
379864,9635
141185,7993
193221,0
299820,0
861040,3562
907739,11918
1011446,0
56559,3332
993847,0
376159,7421
940937,7782
878521,9707
868178,0
602238,7267
56522,1424
925923,6348
484132,5133
156420,7753
566482,5390
3529,8147
73966,13586
440847,8365
789777,4432
231208,10553
415742,6707
557162,4683
402250,4709
195443,5335
740656,4420
697841,0
177607,5909
881023,12962
687167,11419
917982,5114
929828,10630
390937,4026
39488,5838
565787,7168
295306,0
709451,8174
803442,4819
222931,7869
236979,0
803261,1931
66966,8453
379757,6964
711393,5931
1001177,2604
453189,7094
312505,10494
650447,2544
67175,4588
465468,0
64230,6908
754826,5440
794030,0
322942,9769
818442,0
257453,4386
224845,9421
396119,3308
366863,5202
159052,7353
859951,5914
932356,4957
383012,0
22541,11668
860447,4802
865489,4107
735225,4132
811880,9998
543976,4408
104359,0
1004037,0
690600,0
738521,3509
804348,5850
924629,12939
816998,3821
409013,17456
694272,5510
457748,9209
123682,4482
913161,7729
1151,3132
252070,0
708378,8776
470099,8564
552886,0
560417,16084
601287,4306
281804,9011
356563,9794
651281,5823
705312,0
672867,12556
704569,4842
696612,7499
131391,6618
885938,1483
77261,6377
276171,8880
421883,3737
131045,8557
533253,5131
224370,9249
322228,10297
286584,6842
738329,5781
715611,3984
757378,0
706676,6173
958520,6980
651564,0
908988,5354
682979,6176
513712,0
692924,8493
22662,18437
910966,6255
592563,9374
743793,21395
675192,6926
91235,9236
435223,7053
193414,7046
598133,6066
959852,10527
278260,1790
373329,4813
548493,6657
254605,6840
147064,0
219021,6890
943910,4441
599746,0
399169,4866
960003,8099
139176,7546
288917,11011
910208,4109
159101,4445
119193,4378
201932,4740
283726,6660
126365,5411
255393,5543
849306,7818
564191,4750
991339,6223
40695,4493
1006699,5620
709708,9232
452753,6319
635372,13666
232298,11974
196008,0
457025,0
858387,7996
604491,5328
320932,6066
104467,6112
539682,2534
595662,13565
421661,0
550500,0
561135,7864
156879,6744
753333,0
493795,5422
355831,10889
184104,6059
698755,5433
701782,7654
926665,3606
364479,9824
219777,0
352495,7032
805053,0
386085,11364
656784,0
431089,2878
931545,5838
162701,5511
716455,11474
853152,6380
166832,5944
721859,4437
814077,6624
831690,8878
226936,8294
915180,5763
969869,3348
778214,7485
459932,0
128377,4238
249373,4533
969243,5253
782623,7823
112774,0
769549,4832
1771,5775
479533,8112
250332,3508
729411,5012
438599,6558
96480,9533
796277,6100
411119,0
233630,6668
33309,5862
349752,8465
147741,6344
180936,0
18907,5271
706065,0
596328,9215
271089,3928
136227,8154
389741,0
844684,4541
631236,5298
417964,7971
779313,0
316054,7884
488323,8175
159269,5602
340201,10029
843193,6495
527538,8833
662891,0
736905,12724
713186,8307
573629,0
473491,3853
566829,3249
101141,0
951394,6552
662861,4806
279153,10425
802274,6001
76582,17990
758748,5119
132239,7160
558544,6624
449523,0
860151,0
203905,6878
41205,5268
356509,0
445369,3880
771481,4341
126866,7801
569796,0
662581,3767
415643,6036
176561,5514
880237,3166
258298,3554
706734,6847
983297,5554
324981,7743
895956,7018
219818,4082
476489,13738
901473,4821
71287,0
283943,7297
10383,6730
512712,4256
561317,9155
208760,0
648402,8569
504256,9273
1015332,19627
813631,5972
884311,5980
346011,0
407011,4467
301774,0
543368,4309
490508,3334
661016,10623
790018,0
716850,0
155846,5842
6050,6696
266023,4796
230876,3008
741649,8329
129697,4763
4603,3636
499017,6156
207115,7117
2193,4575
112352,7805
268294,6173
593150,9805
445523,3124
636735,6591
603197,0
217949,5697
96489,0
709756,10985
842977,9041
672963,6116
404612,8611
330770,7629
687321,13127
914807,12462
677759,3000
1007787,0
539379,5999
692768,6903
707689,3096
718108,3087
986624,6350
198780,5689
415786,9325
362095,7824
512893,5575
580083,8766
827370,5963
290699,17486
862246,9025
431521,5271
284178,9505
776674,6658
715669,5738
411304,4091
781004,6625
532360,6369
575420,5723
290059,11652
534286,15948
540738,9150
742012,0
579462,0
924923,0
211785,16733
573707,4777
894160,4797
713836,5640
749760,5087
7329,3011
162227,6502
929089,7982
140974,4131
505063,3675
237126,0
65409,0
980447,0
563726,6166
902454,6400
345016,3879
449542,7682
381954,3745
65128,5237
798301,3854
673149,6932
14219,8969
956660,4359
539376,5532
820809,9323
522168,0
541713,3468
746053,0
981902,3708
609326,3463
220458,8721
808736,5581
346194,11101
174523,6624
350247,4435
438967,0
350507,9096
923052,6373
205925,9006
279504,0
691638,6959
269444,5835
918037,7210
755626,8270
357774,4338
933534,5409
895488,7441
921673,5767
932595,4054
581107,8181
855810,5355
51448,6172
47789,2955
931858,0
689434,3848
341881,3546
840862,5787
162174,0
379786,9673
691337,6837
867142,6658
1010136,1639
586871,14689
367514,8949
996864,6889
50801,5498
991719,5039
475740,7055
475943,7465
659716,4710
619832,4415
108183,0
809872,5687
419108,4106
183276,6397
774408,9031
126011,4869
791282,0
329136,9681
173841,4007
710487,5023
149167,4462
84598,3148
738925,0
258473,5453
633954,10038
227515,18794
124465,7190
917460,5774
737974,5754
938441,7088
479345,11980
308409,5403
228389,17152
57536,10699
434883,6771
264180,0
114056,11288
413767,5349
391408,7077
808565,7677
607879,0
4583,3961
215390,7784
351491,0
959778,0
566059,6956
873955,10880
507029,3298
538914,0
892375,7415
749745,0
672833,0
519613,4676
473481,3245
6911,6038
102583,9091
306640,4952
224779,6802
824046,7632
743480,24210
836530,4250
602251,7260
392282,8102
484137,4937
373783,6238
784979,0
968084,6905
368739,0
97757,6401
427737,0
510235,9648
145750,5749
27560,7604
893432,5451
372445,5312
425689,13450
480207,0
183723,5002
256875,6951
907633,8384
546345,7698
550043,5918
698044,0
706784,0
297845,0
724714,5713
425804,0
84780,3002
397679,0
830952,5370
757206,0
148987,4108
48803,5801
91674,0
229448,5247
489125,4761
203915,5890
408188,0
317769,5567
973816,2747
520241,9109
1009609,4381
917442,5399
821153,14540
931550,0
562537,0
715574,3372
423642,7599
288557,6410
911856,0
525189,4348
500121,4299
606422,5960
590770,5977
171201,6943
565545,0
167727,3583
334282,3813
468469,0
266460,0
331306,4062
928610,8975
616387,0
822276,11863
966327,8061
871730,0
171762,8397
354389,0
269327,6379
869107,0
561549,8234
452062,0
622904,8086
803699,6036
613430,7125
988415,7029
769340,3806
991937,6800
403814,0
600890,4340
195738,0
492863,6136
740096,3560
795152,0
312247,5013
406928,5392
448916,11585
872404,6256
278621,3585
963806,4484
580426,11784
410248,9777
606579,4473
407721,4495
31050,9472
345248,7380
360036,3749
896100,7635
155429,6817
730484,5757
132089,0
940369,0
711539,5105
828384,8580
475335,6601
48713,5158
290327,13832
534967,9014
29359,6127
534566,0
196752,5281
986373,9532
572770,3601
834863,5819
879463,7587
532700,0
101010,6301
470006,7212
808767,5146
577896,4276
623035,8928
653821,5217
635284,0
445242,5105
535886,4610
492878,0
855610,8923
1011086,7136
646313,7879
981777,6708
220785,0
937123,0
727242,7941
574885,5048
676699,4695
592892,10305
998572,5956
185165,7556
372822,6489
594767,6181
843216,5888
415304,5727
138486,4226
442123,9322
827231,0
653923,4772
428295,8347
291275,5056
143446,6972
515516,6568
564883,6842
1012310,3066
899471,5439
265523,8609
878517,7878
558938,6199
863327,6517
61195,9387
461559,6928
251723,0
546302,11010
76103,9267
973450,3521
126000,8901
621485,9784
501796,7203
849397,6249
440255,4727
314811,0
655915,6495
42108,5926
51930,8025
542983,0
704392,4210
731967,5739
96096,8861
77344,6838
19233,0
363192,3811
143180,9408
408911,8547
552470,6789
296898,8470
969918,9092
176956,4439
289422,7333
525171,0
326278,0
157699,0
942836,6574
496044,12472
346865,8966
901695,4254
529711,6989
802639,4356
197480,2459
737931,5710
734162,7139
853210,6208
594292,6474
358095,6934
377260,6607
640427,4702
504514,5415
248102,6718
110972,6888
364498,8331
511275,6722
832707,6659
751243,3482
559179,7060
11522,3214
362403,3876
860402,4467
890059,10420
778356,9215
812885,9844
398566,4100
441507,8927
249490,6460
6763,5694
201137,3183
118100,0
629616,0
835731,2886
48466,8539
265971,7409
423575,11775
274541,7209
238834,4475
965236,8123
226833,9921
946251,5128
605408,5502
897036,4321
974367,6058
647855,7970
201409,7646
4029,5903
20793,0
119646,8127
574378,0
315242,0
591277,0
73547,0
464383,5444
403620,4797
718512,3109
256426,3347
928751,6596
218162,7395
403131,5405
889046,8369
1008740,0
286432,7491
363872,3873
959409,9891
940302,5458
550064,6193
852980,7507
715005,3848
428663,17090
465484,8659
664019,0
357687,7752
381194,2988
384568,3693
501147,3877
198337,4863
288780,6472
907431,7394
57701,10914
537917,6010
333548,7514
616223,0
952787,6916
346165,10901
669841,6668
985203,0
904105,0
1017189,0
26505,4180
898285,7777
273311,0
194141,6423
925070,0
627838,6675
419680,1665
731812,5186
784865,9093
999084,5614
288203,9287
709120,7369
756935,8908
212511,8442
90048,3429
121914,5630
936101,12043
406966,0
586831,0
489184,0
308793,4171
808554,5086
126868,0
370123,6753
816706,6280
124294,8637
110808,6243
39791,4908
35123,5051
472382,0
270895,3692
1009638,4733
247136,0
709370,0
536505,0
497148,14453
790623,15342
432843,11592
142597,6321
400597,3303
657217,0
281340,7068
297453,6933
51935,6881
539804,3565
837152,8276
248557,4602
501901,7842
718386,2990
213083,5392
394807,4538
114916,9397
547711,5872
694815,4465
685253,9800
299536,4628
596326,8385
341170,10460
449749,0
340635,6494
907769,5259
61031,5371
280789,10584
875883,0
156371,6761
686921,10446
307482,0
337949,8567
54410,7808
83278,5258
131857,7576
422206,6547
921209,0
182370,4221
822582,9647
49958,5302
165626,4651
746390,9877
827040,3257
11056,5017
43665,3566
594225,4677
530237,8543
217460,0
847936,7132
406352,7770
690251,3825
184465,4554
26925,0
247576,9189
1000140,10806
493690,5198
157006,5606
136883,5394
703562,4611
275276,5164
47037,6572
543322,3903
246957,4508
244822,10663
565243,8759
694837,12934
346758,8896
364874,8522
81575,0
746795,12279
779961,0
360002,4531
725285,6073
387680,0
676931,6356
372690,4851
242760,4975
1003352,4024
676268,0
573131,5755
35819,5191
901338,4082
996005,10871
208862,3249
849331,0
285317,0
253702,6633
299678,5867
832532,6714
197635,2870
1365,5619
407778,0
304497,13757
579411,4063
28351,4940
80680,5669
951185,12744
565626,6263
625795,7842
399923,6920
926907,7841
717359,14977
780975,6729
495379,20227
661910,3367
188607,0
581876,3142
803834,0
386372,6108
1015907,0
392397,6662
493853,0
175961,9775
206863,0
386984,5355
308488,3828
287620,4090
196400,0
545457,0
312355,6204
601750,9155
809508,9567
520448,6744
526210,3668
227353,18722
197158,0
234589,12364
206998,9829
23499,10665
867360,9581
1014046,13058
521449,0
277131,3227
781698,4365
846436,4683
313405,4207
908317,5258
799545,7485
360567,3775
200996,0
307048,0
248021,5616
409320,7235
556997,4652
793289,0
429561,7518
583112,10085
500703,7463
613958,9366
734422,0
626683,4796
705000,0
945653,9603
478729,0
848397,5145
514854,4978
382657,0
765665,7965
452443,5705
603973,4969
917056,5265
342547,6367
942346,15923
488512,10546
389048,7350
383046,4606
726935,11396
103930,0
423315,16272
943985,5784
692957,10260
330344,7822
484762,12551
148458,6320
649383,4700
445468,0
285328,5298
8463,2724
906988,9273
805180,2850
757689,4392
927901,14855
773354,11912
120222,4132
667282,14173
540010,0
516289,0
7663,6414
930275,0
754440,0
515908,5175
460882,5367
760222,4407
489616,6651
893796,5590
410578,6688
838491,8127
176974,4923
988095,3972
377684,0
749493,4314
377113,0
782521,6964
593896,4237
665097,7956
70458,2477
934173,0
887846,10327
642395,6465
99530,0
627097,7987
765558,0
344330,7457
854423,11539
870301,0
840986,0
13712,4974
416337,0
573807,0
971017,0
854118,8536
199341,5873
91213,5121
1011819,5382
400772,3374
51518,12712
4280,4805
287029,11670
945767,4560
736380,11746
382543,5738
602942,5358
562300,3526
837113,4534
484302,4108
221860,0
483679,5298
664532,7676
172153,8319
826135,0
939390,3259
702435,4275
191626,6089
607761,7987
956269,5190
560987,8731
110284,0
319028,8787
319446,5460
857792,5698
718935,2755
141792,9893
826623,2201
482240,6913
347337,5332
131070,0
76485,0
393787,11063
626392,1752
270250,8285
45443,3475
654643,7005
222526,8678
611984,6329
938527,0
243036,4432
960504,6562
442295,5146
638084,5038
212500,4412
840439,5202
930179,8471
847740,3369
526167,4269
726329,3511
532470,4135
583434,7583
258852,4618
229731,4950
423688,11656
473695,2878
541439,0
282164,7093
707798,3038
763268,0
468937,8310
1004521,6989
154096,6287
511033,0
282019,7574
14522,0
230613,3628
364889,7183
317741,5478
601192,3675
592380,8759
649973,0
559954,5712
613032,4478
19934,6237
184220,4757
98367,9492
740487,0
47080,6214
213653,6717
8601,6774
910067,4896
31472,0
682966,4897
598495,4896
349834,7572
81576,5738
325419,12713
413942,5195
964909,5095
418040,7659
789700,6157
604771,4608
906020,5979
137491,4170
676194,3629
130331,8490
41993,5278
579609,3479
489872,5373
53998,8544
912505,3086
964197,6054
670736,10368
723185,0
371779,4626
466905,4682
172952,0
248398,8724
572815,5176
491218,9467
673579,4758
293269,6837
535232,8738
27735,5342
499210,3799
632937,3964
180727,7708
274737,4856
672040,8427
186258,4021
313800,5278
281226,13606
67527,6531
340285,6496
867116,5655
909463,7027
703967,0
179291,7873
588031,4305
194872,7305
613595,8881
684526,4008
823629,7701
909094,10516
861009,0
1006241,0
396664,4615
434681,5220
577680,8784
959728,8306
518533,5916
983189,0
85055,7228
181796,5679
983737,10377
973168,5243
310381,7612
154532,9122
43093,3939
370367,7203
678267,8101
385858,12581
66499,2139
65742,3337
799933,5891
917288,0
340229,8600
218281,6252
730633,4570
476614,0
935314,5714
399196,3579
166908,8536
280090,6012
674357,6282
523442,13051
265264,8178
991607,4926
457208,7750
563660,9959
821535,4005
990771,16728
396750,10274
721923,5970
130036,4562
896626,4489
139934,6994
628545,6334
444361,5832
11507,6241
353510,11484
681756,5473
410577,9250
104935,6277
670238,4072
215245,9195
808323,5601
189131,8663
884982,6668
963398,6249
1014783,5922
34517,0
176879,4102
668620,4386
384131,10783
285202,5863
979900,12837
350530,0
831665,13240
432388,10812
604688,8051
307817,0
155217,5817
665060,6194
531421,7012
98266,0
724535,5967
890225,0
139337,8394
561170,12000
189762,0
356264,0
296721,0
787188,4387
19867,0
930588,8853
519426,3424
956407,5125
848915,8497
162311,7161
364267,9654
861454,0
53306,2319
558984,4642
456568,6492
234454,0
625736,0
642435,3753
973004,6099
973643,0
676361,5498
748031,6806
936720,5374
981489,2996
29469,0
860635,3463
940111,4023
167882,4652
420155,4399
747115,0
80444,6171
734754,9165
28528,7351
164129,0
832984,11167
40343,0
604826,3292
286493,0
915068,4958
508140,2561
368665,4978
713458,4612
987646,5713
865104,3504
1016796,7952
922346,5974
548485,5344
12360,7684
787841,8983
708063,0
592008,5348
52142,7008
778369,6595
413081,5600
741533,7056
595138,0
169726,4154
478210,13232
710232,6188
867914,2578
631036,8656
478294,9397
845642,4236
655874,7350
557271,4908
952167,6132
811536,6378
641881,0
706149,5073
542760,12710
455112,4495
925390,4002
199083,4365
532374,5437
264958,6410
631512,8760
815749,0
848650,7516
692532,9261
30146,5079
249647,0
872088,6403
531540,9872
177296,5634
862856,6872
406043,4267
272303,5525
774225,9528
510164,13175
809001,6388
766674,19773
774319,5515
406188,5789
805886,4017
127999,0
942859,0
923079,5020
802219,6504
171621,6490
530332,5076
155436,6610
254989,6685
217315,4497
512988,5393
974723,7312
75919,11593
114777,0
341706,4550
915839,5786
832401,8773
139541,8823
313780,5939
546547,12504
258392,0
802321,5915
803953,5409
41242,4539
4161,4704
201192,0
5312,7941
727432,7634
730234,7943
314124,4608
909246,3844
94931,9189
848338,3102
588303,9413
331059,3648
693296,7318
627183,6861
816459,0
176714,4117
394611,9160
954021,9223
263568,6292
425748,0
434925,5817
271810,8192
804871,0
225570,5333
308822,0
533654,11303
734345,0
59211,5973
378288,4943
336732,8546
844921,14589
124877,11508
729733,6036
364273,6910
21701,11792
533756,5082
729572,2938
693898,5680
93032,4392
479360,11554
188520,4124
993650,9974
579248,5797
833020,9843
635084,0
994611,2374
263293,5631
987687,0
877726,6266
546164,9004
250521,5304
189278,4769
517329,0
24620,6565
789755,5042
346370,0
642297,8618
270055,6937
486696,8966
357660,14042
48659,5731
805644,5158
597453,3182
669952,0
286024,4396
575184,4569
785582,6229
58809,5458
868356,5012
841634,5081
283302,5207
952003,10141
926723,0
393953,6325
292612,8213
20273,3900
734396,9103
966722,8577
326732,5539
440316,4854
559081,7195
122502,5063
200074,8146
199380,4595
217740,0
521180,9996
949138,6262
32533,9999
394550,1458
1008218,0
415597,5907
177372,4921
777153,9961
792533,7448
118002,0
447616,6727
687969,12865
733996,5577
336619,9534
91874,7967
591817,8738
648758,0
839497,7348
234734,12008
678858,5886
54282,0
501247,0
404371,0
710150,9882
528130,7838
673551,5461
878761,12308
777876,7104
195115,0
336845,8913
414726,0
836843,7692
894930,9105
576244,6946
343184,8143
245163,8217
652772,6563
107163,6550
717522,0
102071,6739
171719,6341
585469,6252
748765,0
699031,10815
119148,5843
193482,8342
389019,5359
95186,5280
358416,4403
721749,0
302528,8831
671031,0
377909,5792
772450,15297
1006434,3703
172940,0
48732,6041
751406,5828
57610,10252
63977,8106
834246,6551
116910,7826
951757,0
808722,5945
393911,8984
383731,10379
695988,4100
748793,0
263709,7432
87242,1472
730510,5723
445937,13368
488661,11079
1001901,4877
273472,2724
874876,7373
390256,9872
385171,4945
43103,0
426647,5929
471247,3608
101774,5446
176673,4848
375207,8552
605568,0
942339,12488
960860,0
772072,0
988849,4552
747218,5368
784417,4363
276070,5267
714904,5508
651853,3997
451390,6352
701470,8058
273953,3892
73977,0
488020,8020
817261,3177
672985,9932
889008,9172
136745,5249
358212,5897
824623,8688
353630,12299
762673,1889
342898,7303
88700,9490
910144,4058
23508,5050
515507,5401
1006402,0
169350,9991
528685,8227
632244,0
827785,0
234210,5380
814420,9171
654475,6502
7690,7042
823139,4668
638371,6476
735090,8945
188782,2099
431534,3755
15299,0
205125,0
545751,5427
221547,7814
150012,6862
450264,6353
771649,5881
761407,5724
845877,9036
843101,0
401628,10519
317261,8481
927349,0
273012,5408
665280,9744
398412,3762
646553,3684
631226,3508
987445,0
160711,10051
293157,7190
716984,7986
343444,7565
287718,3764
123506,7130
1010436,0
1004468,6459
132237,6955
244487,6100
343026,9593
461480,8491
794093,5950
747864,6465
1001399,7758
276684,5902
570224,10193
844587,5609
397447,3589
928376,9903
752338,7612
1007599,3807
608763,10390
209543,2714
171733,6051
581324,7719
453807,7397
357410,4817
682244,0
251670,4362
355372,9070
639298,3192
362856,3967
930047,6419
697236,5913
211796,14949
200667,0
775345,8628
430522,0
794465,7553
943564,1950
391295,0
862879,0
543020,4140
466889,4247
302955,9006
621525,9781
334548,14308
322493,8265
616030,8645
809601,7488
461657,0
539812,6237
970245,10843
158377,5359
436199,6761
467921,0
240932,6064
34270,5604
864443,5720
343215,10122
476824,0
426820,4903
901604,4272
458946,5862
964418,5987
941891,12276
611133,5389
77194,7218
9302,0
349863,0
988064,3337
486871,7927
47312,5312
915051,5277
561365,6376
101768,0
946854,4122
277389,5103
805665,4563
373427,4682
971327,5436
366877,4571
674780,5270
373814,4196
410242,6349
848301,2584
478663,7834
893706,4615
950971,6792
451359,5474
352115,11873
499510,0
54467,8342
701754,8217
248810,7101
159235,4139
334579,0
567410,7591
221935,10544
43028,4319
181122,0
720161,10254
630702,6143
137490,4190
548321,4339
614160,4483
160856,11064
371929,3411
956918,6201
102447,5812
707395,3077
777135,0
638548,7456
556957,4231
59203,2777
179350,0
952723,9008
7631,11737
933858,4569
988919,5733
614054,0
58283,8584
369509,3245
86589,10982
958092,8327
579604,12141
913574,4890
388337,4537
981017,5058
98329,0
287704,4396
114826,0
322558,8509
981919,3012
139753,6404
105177,7499
970078,8876
612396,6948
437656,7076
444521,5122
138347,8294
1012,4564
619202,4285
853480,10821
860199,6310
1007832,3931
103221,5616
38096,14014
870147,0
181737,4434
616212,10438
917326,7056
310266,0
751429,4101
208498,5893
339469,5338
89195,0
357260,9238
697751,6395
254707,6156
42744,9415
434705,3591
408355,13287
283354,3917
182171,5808
54023,0
146232,9327
889595,5368
46175,5270
758484,4998
520852,7877
956713,3499
480779,5722
507912,4336
75595,4453
10173,6893
899219,0
819430,4238
452823,5599
284560,6745
742370,9224
889259,6029
845391,0
486134,9955
674929,0
118344,7135
95888,2159
315181,5772
729314,5822
799265,6139
743004,4105
104236,9279
655697,7790
350469,13721
305978,11492
345873,14406
914518,4892
197603,0
383758,0
402575,2663
363098,4966
631547,10037
967751,4435
171905,0
70960,6004
363048,5769
799574,5371
349878,9881
201480,8490
765632,6434
753131,16131
195048,7273
511590,7588
915731,3602
826619,3244
892226,0
1000368,6869
646435,0
806669,0
219198,3138
638293,7005
244731,6556
733252,5698
847571,7372
444249,8241
228122,19473
775437,3691
295538,4675
13892,4811
786545,10139
618096,15468
582985,0
379699,7690
940435,3851
81108,8243
668277,0
170194,3234
88723,4212
403388,4868
879874,13182
37884,12572
199037,3671
896743,6535
805997,5117
861626,3371
86220,10509
664391,6090
606401,0
425944,0
963138,3557
804669,2913
268899,10124
576758,9465
182983,7626
465963,5866
163412,8791
595909,2260
586498,7117
174835,4324
840396,5044
947320,8345
299831,2921
103888,0
231037,5733
510707,0
435386,6111
182304,5119
445674,3617
15521,9197
583978,4595
591877,5730
790649,9478
845184,10527
441207,7956
45860,7494
679059,4766
365437,0
919648,4661
571412,7033
257700,3614
401667,5860
516441,3446
674390,7003
111174,7814
915337,3639
231470,7065
259331,4887
537903,6520
1008414,0
868365,4346
815401,0
504859,4059
532447,6637
1015557,20354
894257,0
1016396,4594
961044,5926
46725,4295
1006261,7437
721784,3513
502280,0
178396,3496
509218,5030
619818,3655
556928,5001
409802,13112
65215,0
302033,0
7206,4714
336257,7814
906202,4552
198765,5048
573217,9483
302987,13058
772609,0
54287,6203
328594,6898
396746,7777
834914,0
606152,9646
864441,0
575742,8520
334650,7978
924867,0
164991,0
788136,6851
651549,5062
563460,5594
33977,5647
38823,5281
288935,8879
333060,2911
70076,6452
493229,5524
364288,7528
851304,0
505125,3983
257697,3886
23906,0
621262,9572
908591,4556
189455,4860
888451,8343
169391,5891
709258,0
700997,4332
706581,0
268500,6671
382476,5859
231103,5640
562169,5673
457937,8476
287206,6647
59806,6162
3526,11704
376903,7278
563848,6068
366731,8214
941395,0
1003247,4519
927491,6994
119401,5899
343992,0
38131,9929
364450,9249
