,Sales
446346,12897
912987,0
213886,6374
783972,4112
262931,4703
911442,4981
380254,7350
546376,7452
770749,8108
604612,0
478530,7778
207988,11735
58331,9265
131417,7037
562846,3773
225316,0
90309,3736
409070,13612
800753,9566
365566,6976
414828,8033
439472,5915
107265,5077
527980,6620
830982,6734
915488,4087
812610,0
463291,5738
987346,0
349114,15445
366526,0
45422,3955
746635,15754
849639,5653
932365,7415
263396,0
862766,0
110278,2097
56310,6151
734767,10308
298930,5966
365603,8180
441796,8345
999809,6635
733121,0
79098,6199
297578,6781
182479,5988
770088,4082
318602,4821
896666,8067
280326,5225
62557,0
1009892,5876
356342,2931
977710,7925
36995,5402
1004614,8315
410550,8522
411840,6578
978913,0
907470,0
808821,7017
838554,10301
820249,5701
542263,15390
448068,0
810522,1963
280715,5744
152212,7975
136072,0
150709,16098
442729,4007
826271,6514
805498,0
123360,7021
75436,2895
426109,12693
712470,5362
573880,6678
506016,5151
564095,3534
669474,5819
263477,8277
537417,5169
977828,6089
4249,0
875,5853
340120,3824
811734,0
158872,0
636041,15048
876687,6853
720743,0
376035,8137
39685,6410
901208,0
150361,5794
154117,6562
512569,20449
928625,6496
62400,8884
780721,0
1003418,3471
784985,8545
294822,4957
679904,8401
850865,5550
6640,9937
62147,0
714874,10598
435664,5948
890571,6546
275860,6831
845078,8775
239712,0
440917,5800
1903,0
81853,14157
721212,7949
962490,8753
647646,5981
808869,5345
222191,7378
80830,4097
918826,8078
398608,4475
709538,5987
1006358,4903
38175,8424
211472,0
31627,8152
1001216,9380
514266,5236
511690,5482
179698,9362
425591,11476
433414,5494
282517,6221
723556,0
309211,10252
672755,9365
810007,2970
450997,6671
287879,3473
133933,9845
749226,6984
178654,977
75125,4812
254172,6012
965436,9087
214013,5518
116535,8821
138147,6660
915454,0
538608,4984
223409,5432
464710,9024
462726,5825
76460,0
989832,7858
923074,0
706358,3548
642808,7147
858336,0
271844,0
596222,7597
812045,10187
415652,4654
351252,6595
396977,7991
719081,0
669272,6421
970366,10473
340225,4625
909132,5596
597850,2565
723059,0
269807,6195
948316,8004
378503,5934
964353,0
822419,14001
790614,6210
680584,0
945024,4838
580714,0
686823,10067
1012297,0
149607,4476
900420,4477
951514,6838
149963,6097
733713,7830
143380,9784
325301,0
132949,7125
1794,0
148462,9022
202323,5634
514934,0
454053,6920
67159,0
889002,7228
217106,4212
677183,7070
16651,0
377138,0
460820,6845
279664,14465
742180,0
341411,0
223023,7128
982756,5457
361771,6687
196599,7809
147973,9942
717644,25179
467459,0
505276,3503
808292,9159
104326,8500
166479,8291
157485,0
525662,5038
545694,10483
512559,18809
420619,4984
653806,0
145468,8986
367355,9548
197224,4744
437540,7296
143086,7973
859698,7804
806271,7391
892013,7171
210331,2141
354624,9701
254284,0
614340,5938
1013677,0
750642,0
937991,5521
926506,3386
371146,5128
119495,5300
752418,11285
962371,7895
495677,11068
192746,0
282380,4621
872532,0
311373,13551
62645,9313
469974,0
806610,3607
958599,8376
759034,0
87799,4163
814718,7090
106227,4130
580775,6000
500823,9082
21813,7305
891395,10377
132079,10798
710740,6172
895749,0
967312,0
312358,0
882200,7354
353679,8192
27008,7647
933754,6438
28202,4786
543323,0
806377,6537
56018,10036
639463,3822
151305,0
610791,4722
961742,6130
949105,5136
51715,16638
909421,5108
239216,7784
844020,7310
440384,4069
732094,4892
856159,6084
369013,3207
6914,0
438750,0
945070,4570
187592,2116
488347,0
303227,5268
173809,6838
837454,7950
618985,5114
253126,10638
353355,8286
91175,7167
637409,4785
136844,5811
532775,3838
970584,10265
225287,11269
127717,5391
101651,0
901308,5066
784177,0
36146,5086
464434,0
481111,11338
59905,7473
331165,5367
49624,3043
154308,11535
668011,0
649968,4455
1010915,0
780019,6162
993592,8497
289089,7976
2916,12750
406371,4937
549648,14011
239131,0
268229,5935
294126,0
642787,6150
85579,5078
394113,4842
557852,4010
521273,9132
239513,0
981176,3618
95550,5215
448803,10079
817907,3123
782177,9550
324930,0
685129,8928
168083,0
295727,4176
171337,8197
328318,10580
696756,11286
401856,4965
1001047,6526
961238,0
170816,10055
96186,14645
447366,7339
835222,0
66749,4377
815400,9808
319874,7424
198042,3369
804222,5389
1010246,5379
845015,0
134225,0
349159,19117
113879,11840
141033,8198
859026,4739
583245,11493
176472,4383
164019,2703
750115,11530
628575,5612
520116,6249
986056,2456
175233,4143
549250,5547
802707,0
292542,7854
682482,4834
905504,8452
430142,4495
370418,6403
409518,10256
999757,3595
761122,5503
99543,8834
963522,6023
540683,8596
797110,3825
304661,12150
893393,5503
28074,5980
845833,6289
540469,0
558149,0
244167,9373
858221,6763
789613,4940
876808,6791
636077,13625
970196,9002
286624,9755
197219,6222
187851,2012
929914,5489
22573,11081
891422,7958
977652,6608
800801,2533
787785,8670
274000,4254
434702,5201
284774,4717
773912,9868
663406,0
759904,7199
596609,5650
46085,9244
259222,0
343516,5509
270036,8361
361311,5446
216703,7387
584458,3009
288669,9977
1009823,0
889994,5816
888250,11397
539380,0
734336,10330
69962,9197
298708,10793
986722,7101
559471,10038
58896,6107
863344,6985
505323,5401
141347,8034
112130,10425
179675,5934
320159,7633
475747,9478
542556,0
285338,0
309696,4124
922565,5026
819849,6374
274487,9636
266919,4663
565541,6710
801365,3941
939834,6383
860810,4923
41085,5308
695837,1622
105163,7450
694709,8910
499544,6276
983024,5455
20136,6036
654152,3656
627216,6962
677048,6895
947498,9165
898195,11624
232968,0
664489,12577
674516,9381
659926,4666
824326,13998
991609,0
870093,6111
873592,11664
652610,6342
137821,8301
1001086,2536
457452,10093
269881,8644
858630,6784
689729,0
374988,0
193303,0
922146,8151
723013,3027
722409,6900
629705,5676
447097,7304
684939,8512
438366,4983
107797,7647
948760,13976
375572,9518
316198,0
439807,5183
499183,0
48176,4279
961460,5307
681637,5439
238947,4115
311207,12835
608101,6290
546934,8779
27440,5321
320261,5916
46726,4221
54906,7145
680892,0
624427,6104
721097,9814
881974,5822
64316,7029
221712,8815
660122,4983
361735,4011
567645,9483
239919,0
524271,0
387978,2915
820612,7508
712459,0
379393,0
260809,11174
992250,0
472036,4290
158476,0
635881,12512
504282,7163
754030,0
170410,11158
541406,4455
490931,0
378179,6747
587835,11363
786863,0
180548,8376
147004,8175
18357,8253
312188,4770
333429,9370
635227,8114
231980,6870
64630,0
155354,7063
188935,8238
118180,4884
588914,4467
136680,6540
257553,3587
757598,5241
139467,6392
702732,3111
661575,5000
320434,6201
999074,4097
601981,9534
327813,6712
9031,5474
802118,6768
962246,7888
977729,5296
490185,3199
216713,4808
145993,7789
414179,6621
430894,4959
255890,4085
46842,0
937458,3075
41574,8754
1005398,6734
154354,7090
197359,7012
317709,0
198833,3509
459545,5081
665680,7728
551593,10453
863246,8405
818843,7686
11954,3042
503717,10201
850757,5777
1009930,7968
795723,4793
492633,0
442582,3800
789892,1370
679358,0
91232,7142
730341,0
891547,5809
771674,0
706325,5273
634623,11199
104155,7303
496202,9162
782841,7148
460329,4356
170868,7888
773633,4715
572183,6175
1012246,5911
574649,5723
907131,10486
681206,1609
878019,0
500022,4371
309848,7106
509268,0
394402,4838
834318,4857
377255,4800
350631,5586
251868,7744
448914,7946
74418,7049
704379,5137
213545,0
108701,5567
762468,0
372879,7672
840,5263
819874,5564
903180,8413
57367,0
510433,11673
766903,18125
365837,2816
610304,8500
611830,8149
544067,6737
217572,0
636462,6612
388138,0
510602,0
325257,10988
847577,3600
488581,7512
897639,10329
824689,9965
742236,0
326320,0
59452,5725
849165,4927
985487,4516
923010,0
350424,9828
427686,11205
19110,5231
500311,4257
931282,9198
624286,7111
902767,0
893074,7152
136229,6561
389638,11080
312773,6499
30099,0
842170,5331
91519,8779
750058,7219
860424,3834
177978,4399
763060,10378
863335,7257
583821,4593
788831,0
318151,6795
289636,8189
967473,0
190915,10871
864862,2355
139930,7598
343054,8840
106933,0
201642,4653
418360,4781
421755,3809
392218,0
91558,10754
280587,4660
448613,6047
998593,3795
683453,3123
889217,5963
710501,5697
174068,4221
841701,3038
709733,6743
1001238,8770
502864,13415
611930,7150
881090,7396
155471,6857
58026,8600
490333,4713
167450,9464
691581,6922
962056,0
833516,4921
602520,6319
843738,0
222107,8899
582578,9400
574809,0
709069,0
96101,9371
55395,3963
952153,7405
111163,2590
225104,6661
216831,6218
819356,0
498929,0
868426,4874
520303,7036
561008,8084
861952,2479
337426,0
26419,6674
784161,3440
567148,3842
20341,3758
782385,7814
542624,15633
11672,4095
721048,7706
826667,0
200361,0
17780,9341
506979,5177
664620,12463
566958,4732
865760,9750
18145,4494
515444,3151
508621,2487
563630,7256
451106,0
697136,8197
329318,10126
177275,6656
206373,8124
917678,0
284921,5681
946513,0
199077,0
446876,9718
606394,7026
531551,6662
393549,11265
692451,7062
121725,6153
454653,6764
466337,0
176351,4960
584591,3752
693606,3952
388547,5466
73994,10505
630403,4964
461976,15848
966100,0
704039,5236
812112,7472
677120,0
508406,0
296372,2770
93951,0
54564,7156
745570,0
163839,0
412687,8386
698178,3935
330940,3949
250124,6413
580728,0
647589,0
367581,4536
862083,3725
195904,3832
526139,5963
232477,9448
54196,10581
1008208,4008
252081,6958
817405,3029
537022,8468
965383,6121
839453,8145
535842,7237
796155,3873
11085,6575
876207,8683
883220,3928
706067,6489
161386,0
963068,2685
539498,4125
799125,10089
602204,4569
560198,0
845280,6468
318760,4422
241174,3730
61053,6277
585829,8043
430043,6847
789788,4417
696327,6477
290546,13900
199557,0
167382,5596
760267,0
551471,6361
199913,11837
61882,15039
866729,8321
438243,2664
908644,3098
360762,9583
853197,4823
223861,10626
400197,6389
226236,4244
698745,3673
593906,4444
28955,2098
985906,6332
360145,2597
932709,0
887092,6694
99192,6384
352776,0
389124,5686
473836,3866
985523,4763
127111,7483
822238,4323
562553,7040
670389,6611
451515,3953
804688,4702
330756,7858
698518,4849
162906,0
1006245,5696
802967,2257
464587,4758
734459,9656
877687,11142
56614,5438
119853,5878
312414,0
870356,5819
614028,0
577423,0
403653,0
284196,7214
645915,10620
770049,0
826035,6771
108912,5289
17900,10288
562256,9969
78775,5330
557660,5652
810641,2575
297485,7871
945067,5371
169756,6656
536759,5499
671548,8907
929011,0
38936,6492
328858,4374
869248,7522
301127,4404
269937,6409
335726,7090
684174,8226
185502,9880
655087,10623
798200,12679
108523,5868
69081,7816
85963,7425
96318,6817
712239,4859
84950,6322
261830,9079
556985,0
712733,6128
106572,0
43493,3377
562804,2609
726811,0
16234,0
887602,15141
807263,7123
551283,7014
564322,2103
930775,8671
409698,8775
588554,3742
880733,0
437102,9477
180239,6909
331644,4673
676544,3719
815438,6809
545721,11852
437587,4565
850580,5463
427154,7476
176628,7101
532796,4493
798718,8583
843021,4385
147311,8599
176828,5148
385747,9199
798380,9064
913789,0
606279,0
518068,0
286940,11364
383612,14000
787428,4804
595284,6422
906840,0
542007,2761
91585,8746
264209,2406
11811,0
930454,0
382055,4483
311026,9665
683248,4200
16508,3662
112562,3945
36075,0
884387,4319
333326,2761
250395,3871
270970,8248
111792,9717
733929,5440
434655,0
422788,10955
844453,4369
810825,0
434472,0
1005393,8479
961140,0
746971,14483
926097,3846
405446,0
40031,3990
436582,12221
449567,10675
417922,9774
43440,3348
389485,0
837418,7417
278599,2251
191387,3955
525951,4594
194197,6450
387055,6895
389527,0
488664,11004
565200,8416
123891,6392
461167,10444
3577,6519
586401,10127
148158,4170
303289,0
813652,7120
402141,7408
584526,0
804635,4030
969121,4952
54783,0
182791,5537
635381,22280
212152,11144
536306,4115
678717,7007
850497,7426
850775,0
804398,3946
185391,5688
854175,12042
30080,8756
500011,0
901525,3647
110193,0
117459,0
959239,6154
999438,8594
775448,4813
137414,4607
534660,9351
722143,5659
211028,8289
555748,2621
628362,6514
555125,3845
668162,4676
681007,6375
487649,7270
194921,0
999710,7096
102228,5912
240362,3511
619140,3758
496802,14504
41409,9558
102561,4924
904273,0
599183,7287
228757,10058
1011459,6673
907472,9612
973692,0
114639,5668
746575,0
228748,0
745679,7467
43052,3815
347308,0
811959,7031
114647,6582
578967,0
240386,5536
969118,6798
740085,7679
783288,5959
768696,3133
646840,5428
729838,3417
741710,3252
810751,6502
207046,12006
589528,5341
113070,7471
934442,8415
345637,3833
528192,9779
839380,7469
929921,7760
454614,4855
163903,3099
465669,6348
577194,0
636195,6610
590302,8432
406156,4865
361084,8523
789674,5530
344201,5300
32942,9467
677178,6296
920268,3614
429323,7167
555636,2493
927774,18719
951439,5699
155440,5107
414044,2003
125022,3274
343869,0
610615,5931
625973,7998
632794,0
176179,16793
774099,4443
166733,7271
600694,4943
704192,4066
695001,5359
480373,7442
38446,6743
877044,0
74745,6613
86202,5378
92986,11249
170065,0
694954,6312
892366,0
302932,11427
728108,9947
660816,8692
656526,7833
923366,5088
306831,5692
956535,0
735569,6458
233614,6702
983759,0
1001859,4179
733141,4426
13643,5870
697027,7745
147795,6584
795751,3754
189202,1503
740027,6113
439754,10872
457087,8098
758008,0
1522,3561
566473,0
36023,3987
314142,6371
500281,4128
725516,6103
154832,5387
763052,6983
373279,0
478971,0
465141,10288
914152,7243
851099,7655
641661,8800
546643,6471
885971,10904
690575,0
808931,9792
877434,11806
438898,6050
73258,6901
656300,7669
756419,14736
751233,4796
206371,8434
889386,5486
437670,4545
1007808,0
957141,0
843303,12024
162334,5651
4261,3535
399467,0
315829,3815
97456,5938
687010,10996
95253,0
90789,7848
236203,5764
568821,7287
959506,9488
979919,11130
714712,8359
610138,5872
59411,5900
576132,6684
500591,5753
188401,5631
887491,3502
132641,8748
576341,5556
989347,0
1015428,0
426386,12904
590520,7174
197710,3425
316466,8991
499405,0
491816,8595
45261,4398
991732,4145
921245,7755
119273,0
396160,1954
570270,7130
764143,4765
857571,4099
642838,4206
138218,9152
756558,12130
864651,0
358081,8761
1001774,5101
974613,0
54537,6396
455743,5627
115734,3401
862807,5148
849552,5930
58310,9977
148896,3407
340143,7271
857310,8083
419722,1535
973149,0
861846,0
92159,7680
712490,7284
987884,4910
654562,6241
486241,7439
279210,0
997352,9229
128934,0
976772,6340
30070,12135
540831,9306
446016,14541
250493,3526
58757,3555
906134,3059
47418,4542
480722,8072
75603,2943
499128,4076
131594,8327
880998,6720
831569,7333
472081,0
122342,6237
246668,3130
229800,6044
378557,5844
603268,7420
615630,9258
924143,5564
518851,4743
560814,0
443213,0
728020,8412
276089,5307
91386,6297
219360,4298
331800,0
696722,0
881342,7236
214150,7097
289318,0
203667,0
307322,5407
727462,0
645828,13525
36049,4756
722082,0
653017,8821
123968,11835
833452,7455
676575,5374
424654,11540
618722,4704
635999,12989
639381,3034
339856,0
356408,5659
48910,5524
776228,0
310758,9009
878007,9509
230108,4502
984774,8224
506716,4937
832729,7898
921956,6280
293071,7840
265288,5087
786791,3988
593017,8213
675551,6670
350000,12007
14365,5542
288831,0
857189,4983
243595,6095
64424,6711
287787,6495
504707,0
274532,5282
534103,14956
198906,4636
151122,0
52023,9056
964359,6322
942208,15252
529162,4057
364116,0
316485,7862
744893,10400
74889,3824
515271,4820
968437,5339
785129,7843
878459,7837
432592,0
731946,7950
579180,6477
199277,5329
385947,9114
853784,6376
836912,4255
46372,6407
612341,10487
148017,9674
631045,0
699187,15393
26545,4636
254987,6771
1004548,0
316816,0
506480,7528
902846,5558
951665,5271
343058,9278
271897,7106
247310,8763
519789,4054
557008,6375
311646,7800
954481,4619
520175,9136
14435,4719
725152,5640
192279,0
862585,0
213953,5922
480846,9215
88133,5899
297536,7795
805757,3946
605535,7104
277397,7198
224855,6412
493780,4578
900108,4729
768909,3052
908305,5274
223879,10237
490523,3500
197712,4238
873760,12656
843581,4601
607055,8799
470862,4098
107164,0
19812,0
264805,7030
53992,0
109157,6796
910660,6990
153851,5435
229966,6053
219239,0
540948,8795
255414,0
218122,0
430527,4107
423394,7456
442956,4775
185827,8512
478784,10312
800973,3349
440829,8870
192969,11099
802844,4914
506421,0
557709,7861
335312,16583
448818,9393
266903,4290
910160,3842
348159,0
363350,5939
718553,2597
21579,7764
525415,0
863796,7043
200851,5115
833394,0
651841,5646
554358,4806
193185,11138
916169,7653
793764,4562
98910,8211
233552,4609
806295,7782
72716,5337
886118,2425
775817,0
945688,5529
358947,9462
17995,8565
227837,19036
231293,7032
399566,0
40588,7075
486393,9017
539769,4420
784285,3154
151470,9166
900735,4620
465503,0
722319,8376
167455,5211
697043,8495
966683,8987
881995,5303
69168,0
283543,4309
633739,9161
639720,3892
415570,0
774456,7779
749416,5725
468758,5204
157849,5424
176222,7417
357712,5871
701787,6571
820021,0
491822,9335
792064,3209
577282,6211
368431,0
910530,6356
184055,5850
448960,6198
220663,3988
859838,7607
887339,6334
813068,7456
222756,8942
959540,5649
896117,12265
746681,11556
414162,0
682674,3475
242529,13303
626106,3329
889739,4947
240494,3026
743023,6401
683618,0
1131,3206
78995,6295
652593,3775
746041,4846
638429,9661
201337,5899
707742,0
769533,5838
879326,6380
412501,8429
424027,7045
110126,0
553156,0
904505,4639
409513,13947
580778,7125
454921,0
440959,6011
675102,0
432896,8471
322445,10240
922782,5987
871765,0
430052,5940
482420,0
764375,6346
45292,4966
791262,10595
280804,11413
995957,10329
313796,6074
343848,0
248985,5529
928589,0
811637,11414
699477,11772
946221,0
16554,4287
154339,9887
939626,7322
764503,4485
674598,7032
258478,5416
982822,9476
1001664,6448
264357,5257
247208,5454
846888,5929
106299,0
252965,12450
899916,0
387049,6775
635502,16354
71592,4186
383719,8275
610800,7196
216371,0
357709,11693
1008583,2784
804196,5933
989051,5777
303250,4672
804573,7808
759998,3046
923032,0
725290,8008
641042,12031
458793,0
155567,8334
896815,7919
350617,5561
114514,5522
967368,0
80156,2425
460710,3129
160453,4484
433862,6525
716545,11847
708559,4163
478195,13622
876447,0
679411,0
167865,3132
314356,0
609293,4254
865521,6820
208829,3567
547060,0
1007359,3859
466768,4942
728461,2875
991146,8598
935936,11608
802580,0
244575,6766
907256,8458
77176,5523
91170,9936
409954,12897
476247,12216
574041,6424
387733,2273
961736,8097
92925,5637
952578,11361
978123,5359
805594,0
652138,9047
785343,0
398794,4264
131215,6781
866635,5987
651573,5522
194133,0
1016450,6767
489258,5060
270786,3767
562004,8705
606789,5628
671275,7879
551857,5966
474230,4838
291506,5109
670803,5350
294410,6828
570190,7075
874612,0
394258,6215
477227,0
753380,8592
293911,5249
409654,9240
829236,4005
485524,8047
382677,7085
264393,8814
344109,7377
484408,5801
206212,6141
744066,22699
746602,12374
113881,11418
739632,5073
203406,3274
61047,7857
671682,0
340024,0
544989,7032
670828,0
853310,8952
598567,4046
721005,5881
339336,5305
805198,5482
104862,8046
411799,6188
195046,9089
487077,6481
543071,0
426427,0
189353,0
20627,8086
898585,3556
823950,0
923492,3229
12772,4202
260815,0
293544,5795
855118,8296
482081,8010
365065,6722
378566,4911
363145,0
840052,5277
718945,1930
715368,5374
26675,0
955739,4733
133382,7963
41813,4328
871796,7551
362889,3874
102776,6106
200274,6878
165761,0
480088,0
963416,4982
876021,5499
1003554,3532
695754,3046
173886,7649
439400,5547
802081,5678
155717,4591
93157,5065
291501,3539
154677,0
144702,3805
568314,10071
719164,8099
930940,8551
308602,4647
216356,4555
944227,3970
16344,7418
687926,17335
650934,7953
132315,6108
963582,6693
606484,7603
809360,9408
789787,1971
120879,0
344716,5007
998851,5500
484891,10563
905906,2882
943656,4492
609798,4761
777549,7274
140068,0
26790,3226
751783,5947
79153,5396
821953,5125
1013302,0
916951,6246
814867,6085
235427,13129
865498,0
114829,5564
584285,4462
25793,5310
127919,4600
101577,6103
657111,11134
891101,10347
959492,8527
375176,15250
425594,0
248757,4305
467266,15828
198724,4165
875967,0
989392,7173
624484,5270
145646,0
721107,8995
466028,6048
977592,11639
228700,10457
398659,4889
655555,0
356651,4332
197857,3367
248054,5731
566872,0
543710,4403
124548,0
322140,6207
421592,2234
861671,0
258025,4978
844226,5454
616887,5239
733721,6276
666680,0
154813,5696
325476,0
237127,7330
779990,6110
440358,4707
940171,3808
878292,0
207282,0
200812,6777
446222,2569
885331,0
311704,4754
682896,4836
688358,20757
826656,7227
364992,0
307414,8297
998933,4860
357007,9093
776098,4057
686286,8282
635101,0
526557,11084
675814,1981
553799,6442
625006,5258
909532,3354
992324,2860
279626,8889
923281,3237
398003,7404
534554,10952
144113,6104
152252,7317
570841,10283
158894,3521
114395,3915
243047,4222
104719,5222
171422,5704
725766,6094
662257,6653
872136,0
607199,0
738736,0
980571,11055
18560,7643
180602,7283
529555,4140
373193,5716
877779,14056
288245,0
148514,6813
867483,6725
175397,7938
740652,5767
487333,6994
433927,7400
902559,7690
861579,3294
68289,7440
723273,2489
962822,2784
326501,7251
995031,9302
741642,11554
492360,3840
484388,0
401219,0
858700,10829
889950,7644
302937,7320
192482,8013
756491,18520
129215,5265
637124,4302
683903,2906
39374,6286
493805,5231
672383,0
690437,3025
289960,7099
31588,9363
727962,12531
96173,10858
567964,5037
282690,9885
996203,9458
1238,6252
110174,5657
694312,9278
441554,8810
730837,4929
917875,8935
718163,3955
103636,0
553297,992
1011146,3478
333118,6881
450237,8363
212457,3662
246208,0
564351,4570
200566,5104
261545,6658
806032,3409
205235,5452
748147,4921
702667,4406
359281,9645
289892,0
64862,7056
298543,4699
933314,4222
678650,13950
970350,0
231438,7484
770545,11058
656475,13154
975635,8221
622804,9557
516247,0
999110,0
289680,8500
262014,4567
219203,2816
821428,5600
313447,4760
843420,11020
665378,7109
73322,6203
657453,0
930222,6811
399638,6390
244200,8384
904016,0
683883,6797
366903,4427
416904,3948
483549,3184
697890,0
386350,6544
14232,5892
194167,10906
403130,5706
346263,0
896019,6254
29480,8482
892745,4770
195123,6720
212734,4713
884990,7121
385324,9664
445090,0
272814,0
249991,0
298562,9591
338260,10047
249060,3541
849085,9580
186597,0
594076,6878
839613,0
1016039,22000
862977,0
152786,0
452093,6458
14426,7240
577549,0
259051,6537
650783,1807
190132,2556
493223,4732
934356,5394
393373,11787
924810,9655
580532,0
58031,11611
1008092,3966
934098,5838
74349,0
548264,5549
220120,7682
452074,9859
739537,6427
85879,5508
436175,5592
954350,5570
7845,4950
912714,0
316061,8950
860344,5385
131095,5867
258353,4924
822837,10790
16101,0
166803,6122
469941,5566
110745,6223
981233,3652
111221,8355
331445,4314
805864,5703
928910,9847
360621,3066
561699,15082
960365,13783
287394,0
909188,5989
81762,9042
674275,8791
578780,5061
616322,6239
376995,7475
609553,5235
325652,10294
592158,6756
748067,7547
230516,4030
100860,9066
542751,11674
450673,9662
898025,0
416637,4395
874574,7285
557006,0
473355,9512
406587,5013
741385,6490
355698,10288
84032,3715
58151,9864
783103,8288
442418,0
557053,5493
378730,3269
969388,4399
508918,0
744993,6148
369213,3085
657805,7075
199099,3391
334092,0
535633,0
591185,3150
826053,5988
845893,6203
574136,4839
192226,8275
404577,10027
662386,6240
979669,3852
774210,3968
315331,3492
591858,6411
402247,5470
381057,2973
950071,6457
522961,7633
536592,6789
688518,16882
208297,5882
549182,7764
935793,13160
793605,7301
132232,6910
28609,0
388304,5175
559441,0
474367,2933
798822,6523
404657,13284
755335,8568
599480,0
325973,0
722870,0
503302,10964
614069,4962
756373,0
668672,10842
48190,5505
377813,5051
982325,2630
1012140,0
248543,5921
65675,0
986883,9509
933567,0
748097,7376
29819,0
426445,14792
506002,6793
831259,12721
494368,0
297421,0
553160,2588
112430,7099
398789,0
867137,5149
188959,5734
981033,3724
855139,6573
652189,4271
106524,2255
684608,10985
300929,9307
514087,5154
938321,5876
13726,5646
531404,0
180260,8555
433236,6702
40616,0
883995,4387
185417,6941
252053,7392
131072,0
933663,7299
905525,8416
91838,0
958754,9246
881573,8439
198179,3009
850989,6674
882557,7049
676056,2977
732987,7665
679581,0
642831,5579
816596,5923
437169,9510
725194,15608
815068,8442
182393,0
611349,9792
697147,7411
465432,11168
993560,6617
597221,3930
196199,6370
381270,0
508323,2548
955081,2919
67269,6664
951530,8821
675452,0
384841,6320
358973,10588
761179,7167
244376,9269
880809,0
625084,13327
100976,7522
383826,8250
882391,6031
457963,8315
826870,4615
387268,1462
502441,0
218467,7063
147292,0
827939,0
873775,0
945352,5934
24627,11202
443882,0
645989,4749
773505,8280
245537,10167
820103,4897
279659,7767
636912,0
517982,4033
50710,7208
947005,8843
1009073,2581
468287,4469
121255,5649
931084,0
346217,19352
539898,0
432768,4909
363642,6261
10398,6205
483413,7222
677363,8020
882384,9638
581660,4550
930879,5782
106363,3617
597194,3470
426661,6206
955778,6870
622360,11652
378689,0
747030,10338
757870,6929
912136,0
79692,5318
519743,3077
453938,0
369913,3511
859445,6318
439026,0
777076,9064
879295,6621
37398,4268
596790,5473
286909,11409
183892,0
725043,5877
725334,11084
427859,9509
895028,9573
883797,3465
357513,7172
909724,4858
291933,4398
293998,8235
138946,5567
294745,5292
835179,10443
847092,5068
520740,8857
531979,0
800110,7089
964510,7720
339939,3454
24195,7010
12742,4356
807406,7063
986594,5870
379054,11411
83065,4863
52765,4373
361602,11423
606996,7107
724577,5199
861596,4350
850317,7173
319503,6747
169765,4166
692770,6936
798398,0
698051,0
966202,0
1005789,4698
855593,5834
490497,0
735433,9536
535230,0
778,3661
951987,10011
727031,8335
74959,3952
203393,5992
531024,2682
417166,9277
832598,8070
666980,14576
784983,8314
215759,7869
704784,4441
214132,9908
402305,0
648065,5286
203121,4659
109550,1885
139558,6735
730444,4028
370757,4137
578931,4205
790880,8193
111187,8395
354615,11711
829984,15055
211479,0
172868,15719
659550,5919
575394,5157
113063,3881
366562,6243
148818,3071
266644,4463
710778,0
26456,7500
432909,8226
451127,0
728716,0
405380,9979
104949,8382
351144,0
309123,6274
391340,6565
708022,4901
985814,9364
867236,0
711267,6780
893654,7263
400865,5066
877521,9893
993772,14670
964274,10377
277626,6148
233093,9260
556790,8035
40013,4530
513525,7791
638774,5297
607031,6238
636836,6286
105334,7378
891064,5787
443249,2625
155888,10702
942634,6187
674571,7863
361245,8452
271755,0
305085,17406
997357,0
545965,0
734441,11207
781390,0
23691,4946
806203,5874
459295,4966
514947,6052
512701,4000
86615,4104
502975,5681
624623,6972
371437,0
807954,6350
609487,3353
334419,2512
786984,3622
79208,7621
63650,4806
149159,2692
600870,4999
286242,4263
227993,18677
951961,6978
862936,8291
710197,6191
81710,9230
729286,3639
183863,5802
454633,5731
333795,5668
806909,4823
818112,10192
612055,7280
297051,6732
415616,5073
893540,6027
84579,4902
117234,7027
531307,4383
720085,6526
150019,4314
77287,7483
506962,5155
961109,4062
815466,10753
183565,4606
453187,6778
992037,4250
255086,5297
410868,4620
442987,3391
901795,4360
311201,10215
40706,0
546424,9296
377506,7173
845305,13556
657886,7889
971499,2244
888995,9944
305120,10824
291228,4293
11767,5786
70244,8143
338592,0
626835,3935
780655,9151
673985,0
445328,0
27888,0
735697,7571
685459,7230
750268,9421
193912,0
891641,0
667112,13281
186022,0
200012,0
905278,0
145065,5476
894662,9355
1003623,4906
809327,0
684305,4420
905851,6537
68832,0
84320,6077
890453,8364
23531,5637
378286,5418
745665,6503
654935,0
848988,10131
254897,4815
774482,9253
600394,0
92710,9045
488026,12019
978796,7191
574688,5874
41272,3452
908368,7846
634581,9297
598265,0
154119,5945
702565,3392
565533,6580
557859,5883
683134,5038
760482,4036
1001154,7361
770285,6138
511431,6241
516920,3450
84018,3065
763881,0
847061,5477
543388,4272
857932,5944
60996,4683
852671,9515
898440,3532
819341,10723
25942,11457
529729,5432
876304,5105
532823,4763
46908,5235
507639,5305
175790,7423
48544,8958
822225,3546
1005181,9394
814476,9785
264152,0
743748,25650
111666,13069
625803,6506
679952,15515
9340,4623
85876,5170
263434,5940
294521,7130
246791,4731
718417,3723
834044,6013
471272,8909
272141,8805
946734,8408
664565,0
476687,20045
49875,0
177374,5673
1016888,0
971287,4921
267484,7324
830843,0
875809,5118
816580,6766
91811,7308
591699,0
831724,14373
600853,0
